id;title;redirect_id;redirect_title;wikibase_item;pageviews;extracts;thumbnail;link;msg_erreur1;P31;P361;P279;P8225;P106;site_officiel;msg_erreur2;balise_mere
5402527;Uh Uh,,,,,, feat. AI / Baby Be Mine;0;null;Q2804570;12;Uh Uh,,,,,, feat. AI / Baby Be Mine (écrit : … / baby be mine) est le second single du projet collaboratif temporaire Suite Chic, avec Namie Amuro au chant et divers artistes de la scène hip-hop / RnB japonaise, dont la chanteuse AI sur ce disque.<p>Le single sort le 5 février 2003 au Japon sur le label Avex Trax, produit à seulement 30 000 exemplaires. Il atteint la 22e place du classement de l'Oricon, et reste classé pendant sept semaines, la totalité des exemplaires produits étant vendus. Les deux chansons du single figureront sur l'album When Pop Hits the Fan qui sort trois semaines plus tard, puis seront remixées sur l'album When Pop Hits the Lab qui sort le mois suivant. En plus de leurs...;null;https://fr.wikipedia.org/wiki/%22Uh_Uh,,,,,,%22_feat._AI_/_Baby_Be_Mine;Pas de message d'erreur Wikipedia;{Q134556};{Q3567683};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
5721872;Lionel Batiste;0;Uncle_Lionel_Batiste;Q1341386;27;Uncle Lionel Batiste est un chanteur et musicien de jazz et de blues américain, né le 1er février 1931 à La Nouvelle-Orléans en Louisiane, et mort le 8 juillet 2012.;https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/UncleLionel27Nov06Mike.jpg/120px-UncleLionel27Nov06Mike.jpg;https://fr.wikipedia.org/wiki/Lionel_Batiste;Pas de message d'erreur Wikipedia;{Q5};{NULL};{NULL};{NULL};{Q15981151,Q177220,Q4351403,Q5716684};null;Pas de message d'erreur Wikidata ;
10646202;V Device;0;null;Q4540324;98;Le V Device (signifiant Valor Device) est une distinction créée par les Forces armées des États-Unis en 1945 pour récompenser une valeur exceptionnelle au combat ou lors de son service et ne pouvant être portée que sur certaines décorations. Elle prend la forme d'une agrafe sous forme de lettre miniature qui se fixe sur le ruban de la décoration.<p>L'armée de terre (Army), l'armée de l'air (Air Force) et les garde-côtes possèdent une version en bronze. La marine (Navy) et le corps des marines (Marine Corps) possèdent une version en or.;null;https://fr.wikipedia.org/wiki/%22V%22_Device;Pas de message d'erreur Wikipedia;{Q1788716};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
3662161;« V » Is for Vagina;0;V_Is_for_Vagina;Q2804583;7;« V » Is for Vagina est le premier album de Puscifer sorti en 2007.;null;https://fr.wikipedia.org/wiki/%C2%AB_V_%C2%BB_Is_for_Vagina;Pas de message d'erreur Wikipedia;{Q482994};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
36733;Weird Al Yankovic;0;Weird_Al_Yankovic;Q8349;1759;Alfred Matthew Yankovic, dit  « Weird Al » Yankovic,  est un chanteur, humoriste, musicien, auteur-compositeur, acteur, accordéoniste et producteur de télévision américain né le 23 octobre 1959 à Downey (Californie). Il est surtout connu pour ses parodies de chansons populaires contemporaines.;https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/AlYankovicByKristineSlipson.jpg/80px-AlYankovicByKristineSlipson.jpg;https://fr.wikipedia.org/wiki/Weird_Al_Yankovic;Pas de message d'erreur Wikipedia;{Q5};{NULL};{NULL};{NULL};{Q488205,Q36180,Q245068,Q36834,Q28389,Q4853732,Q10800557,Q2405480,Q2340668,Q183945,Q33999,Q9334029,Q1148872,Q2526255};https://weirdal.com/;Pas de message d'erreur Wikidata ;
14150161;Yvonne de Ricke;0;Yvonne_de_Ricke;Q105951047;14;Yvonne de Ricke est une artiste française de café-concert de la Belle Époque.;https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Yvonne_de_Ricke_-_Librairie_Nilsson_-_1900.jpeg/83px-Yvonne_de_Ricke_-_Librairie_Nilsson_-_1900.jpeg;https://fr.wikipedia.org/wiki/Yvonne_de_Ricke;Pas de message d'erreur Wikipedia;{Q5};{NULL};{NULL};{NULL};{Q2259451,Q177220};null;Pas de message d'erreur Wikidata ;
13783479;Jeanne Louise Victoire;0;Zoë_Jeanne_Louise_Victoire;Q98241801;531;Jeanne Louise Victoire, dite Zoé, née en 1787 et morte après 1792, est une fille adoptive du roi et de la reine de France, Louis XVI et Marie-Antoinette d'Autriche.  Ils l'adoptent en 1790.;null;https://fr.wikipedia.org/wiki/Jeanne_Louise_Victoire;Pas de message d'erreur Wikipedia;{Q5};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
5636386;« NC-22654 » ne répond plus;0;_NC-22654__ne_répond_plus;Q3576573;21;« NC-22654 » ne répond plus est le quinzième album de la série Les Aventures de Buck Danny de Jean-Michel Charlier et Victor Hubinon. Ses quarante-quatre planches ont été publiées pour la première fois dans le journal Spirou du no 887 au no 907, puis sous forme d'album en 1957.;null;https://fr.wikipedia.org/wiki/%C2%AB_NC-22654_%C2%BB_ne_r%C3%A9pond_plus;Pas de message d'erreur Wikipedia;{Q2831984};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
47353;Vis d'Archimède;0;pompe_à_vis;Q189155;1757;La vis d'Archimède, aussi appelée escargot, pompe à vis, ou encore vis sans fin, est un dispositif qu'Archimède aurait mis au point lors d'un voyage en Égypte, permettant aux habitants du bord du Nil d'arroser leurs terrains. Certains auteurs ont suggéré qu'il était déjà en usage en Assyrie 350 ans avant[réf. nécessaire], notamment pour alimenter en eau les jardins suspendus de Babylone. Léonard de Vinci s'en est inspiré pour sa vis aérienne.;https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Archimedes-screw_one-screw-threads_with-ball_3D-view_animated_small.gif/120px-Archimedes-screw_one-screw-threads_with-ball_3D-view_animated_small.gif;https://fr.wikipedia.org/wiki/Vis_d%27Archim%C3%A8de;Pas de message d'erreur Wikipedia;{NULL};{NULL};{Q1047037};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
12706937;À la volonté du peuple;0;À_la_Volonté_du_Peuple;Q17118953;559;À la volonté du peuple, aussi connu sous le titre de sa version anglaise Do You Hear the People Sing? (traduisible en français par « Entendez-vous le peuple chanter ? ») est l'une des chansons principales et des plus connues de la comédie musicale Les Misérables créée en 1980. Chantée à deux reprises dans la comédie musicale, composée par Claude-Michel Schönberg et écrite par Alain Boublil et Jean-Marc Natel, son premier interprète fut Michel Sardou. L'adaptation en anglais de la comédie musicale, et donc de la chanson, est effectuée par Herbert Kretzmer en 1985.;null;https://fr.wikipedia.org/wiki/%C3%80_la_volont%C3%A9_du_peuple;Pas de message d'erreur Wikipedia;{Q105543609};{Q830581};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
13740240;École de médecine navale de Toulon;0;École_de_santé_navale_de_Toulon;Q109021279;25;L'École de médecine navale de Toulon est une école d'anatomie et de chirurgie navale fondée à Toulon en 1725,,, par le ministre de la Marine, le comte de Maurepas, pour former les médecins, les chirurgiens et les apothicaires de la Marine royale.;null;https://fr.wikipedia.org/wiki/%C3%89cole_de_m%C3%A9decine_navale_de_Toulon;Pas de message d'erreur Wikipedia;{NULL};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
1075955;$;0;null;Q11110;2226;Le $, ou symbole dollar, est principalement utilisé en référence à plusieurs unités monétaires que sont le dollar et le peso.<p><p>;null;https://fr.wikipedia.org/wiki/$;Pas de message d'erreur Wikipedia;{Q308229};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
7496680;S-Crew;0;$-Crew;Q16674556;2926;S-Crew, stylisé $-Crew depuis 2015, est un groupe de rap français, originaire de Paris. Le groupe publie un premier album studio intitulé Seine Zoo en 2013, et un second album intitulé Destins liés en 2016.;https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/S-Crew_Bataclan_10-10-2014.jpg/120px-S-Crew_Bataclan_10-10-2014.jpg;https://fr.wikipedia.org/wiki/S-Crew;Pas de message d'erreur Wikipedia;{Q215380};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
46083;Paramètre (programmation informatique);0;$1;Q1410440;3433;En programmation informatique, un paramètre est une donnée manipulée par une section de code (voir : sous-programme, fonction, méthode) et connue du code appelant cette section.<p><p>;null;https://fr.wikipedia.org/wiki/Param%C3%A8tre_(programmation_informatique);Pas de message d'erreur Wikipedia;{NULL};{NULL};{Q877977};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
8117344;$10;0;null;Q10843661;10;$10 est le dixième single du groupe masculin japonais SMAP.;null;https://fr.wikipedia.org/wiki/$10;Pas de message d'erreur Wikipedia;{Q134556};{Q11243627};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
8789489;$100,000;0;null;Q19543496;17;$100,000 est un film muet américain réalisé par Frank Lloyd et sorti en 1915.;null;https://fr.wikipedia.org/wiki/$100,000;Pas de message d'erreur Wikipedia;{Q11424};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
154943;Dollar canadien;0;$_CA;Q1104069;3850;Le dollar canadien (symbole monétaire : $ <p> code ISO 4217 : CAD <p> localement, CAN, $ CA et $ C sont utilisés,,) est la devise officielle du Canada depuis 1858. Il est subdivisé en 100 cents (¢).<p><p>;null;https://fr.wikipedia.org/wiki/Dollar_canadien;Pas de message d'erreur Wikipedia;{Q8142,Q14083};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
1168897;One Laptop per Child;0;$100-laptop;Q842120;205;One Laptop per Child (OLPC), en français « un portable par enfant », est une association à but non lucratif établie en 2005 dans le Delaware aux États-Unis qui a pour but de promouvoir « l'ordinateur portable à 100 dollars » XO. Cet ordinateur a été  développé au départ par des membres du corps enseignant du Media Lab, un département du Massachusetts Institute of Technology (MIT).<p>Le projet OLPC est financé par des entreprises, notamment AMD, Brightstar Corporation, eBay, Google, Marvell, News Corporation, Nortel, Red Hat et SES. Chaque entreprise a fait un don de deux millions de dollars et participe aux efforts de l'association en fournissant de l'expertise et des moyens dans certains domaines...;https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/OLPC_logo.png/104px-OLPC_logo.png;https://fr.wikipedia.org/wiki/One_Laptop_per_Child;Pas de message d'erreur Wikipedia;{Q43229};{NULL};{NULL};{NULL};{NULL};http://one.laptop.org;Pas de message d'erreur Wikidata ;
8117344;$10;0;$10_(Ten_Dollars);Q10843661;10;$10 est le dixième single du groupe masculin japonais SMAP.;null;https://fr.wikipedia.org/wiki/$10;Pas de message d'erreur Wikipedia;{Q134556};{Q11243627};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
46083;Paramètre (programmation informatique);0;$2;Q1410440;3433;En programmation informatique, un paramètre est une donnée manipulée par une section de code (voir : sous-programme, fonction, méthode) et connue du code appelant cette section.<p><p>;null;https://fr.wikipedia.org/wiki/Param%C3%A8tre_(programmation_informatique);Pas de message d'erreur Wikipedia;{NULL};{NULL};{Q877977};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
6362878;$5000 Reward, Dead or Alive;0;null;Q2804575;19;$5000 Reward, Dead or Alive est un film muet américain réalisé par Allan Dwan et sorti en 1911.;null;https://fr.wikipedia.org/wiki/$5000_Reward,_Dead_or_Alive;Pas de message d'erreur Wikipedia;{Q24862};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
3808111;Le Sens de la vie pour 9,99 $;0;$9.99;Q521188;41;Le Sens de la vie pour 9,99 $ ($9.99) est un film d'animation en volume israélo-australien réalisé par Tatia Rosenthal, sorti en 2008.;null;https://fr.wikipedia.org/wiki/Le_Sens_de_la_vie_pour_9,99_$;Pas de message d'erreur Wikipedia;{Q18089587};{NULL};{NULL};{NULL};{NULL};http://www.9dollars99movie.com;Pas de message d'erreur Wikidata ;
154943;Dollar canadien;0;$CAN;Q1104069;3850;Le dollar canadien (symbole monétaire : $ <p> code ISO 4217 : CAD <p> localement, CAN, $ CA et $ C sont utilisés,,) est la devise officielle du Canada depuis 1858. Il est subdivisé en 100 cents (¢).<p><p>;null;https://fr.wikipedia.org/wiki/Dollar_canadien;Pas de message d'erreur Wikipedia;{Q8142,Q14083};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
154943;Dollar canadien;0;$Ca;Q1104069;3850;Le dollar canadien (symbole monétaire : $ <p> code ISO 4217 : CAD <p> localement, CAN, $ CA et $ C sont utilisés,,) est la devise officielle du Canada depuis 1858. Il est subdivisé en 100 cents (¢).<p><p>;null;https://fr.wikipedia.org/wiki/Dollar_canadien;Pas de message d'erreur Wikipedia;{Q8142,Q14083};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
6147575;$O$;0;null;Q2804580;66;$O$ est le premier album du groupe de rap-rave sud-africain Die Antwoord. L'album fut d'abord largement diffusé via Internet uniquement, puis a été mis à disposition en écoute gratuite sur le site du groupe avant leur arrivée chez Interscope Records. La chanson Wat Pomp? a disposé d'un clip qui est sorti le 6 juin 2009, suivi par Enter the Ninja (une piste qui était à l'origine présentée avec une vidéo virale sur YouTube et d'autres services d'hébergement de vidéos en ligne), qui a été publié officiellement le 9 août 2010. Fish Paste et Beat Boy ont aussi été sortis en tant que singles promotionnels. Enter the Ninja débuta à la 37e place du classement UK Music Charts le 19 septembre 2010.<p>À la...;null;https://fr.wikipedia.org/wiki/$O$;Pas de message d'erreur Wikipedia;{Q482994};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
2858332;Variable d'environnement;0;$PATH;Q400857;2353;En informatique, les variables d’environnement sont des variables dynamiques utilisées par les différents processus d’un système d’exploitation (Windows, Unix...). Elles servent à communiquer des informations entre les programmes qui ne se trouvent pas sur la même ligne hiérarchique, et qui ont donc besoin d'une convention pour se communiquer mutuellement leurs choix.<p>On parle aussi de variables d'environnement CGI pour un serveur HTTP.;null;https://fr.wikipedia.org/wiki/Variable_d%27environnement;Pas de message d'erreur Wikipedia;{NULL};{Q205663};{Q877977};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
103643;Dollar américain;0;$US;Q4917;15859;Le dollar des États-Unis ou dollar américain ou dollar US ou USD est la monnaie nationale des États-Unis et de ses territoires d'outre-mer (comme Porto Rico) <p> c'est aussi celle de l'Équateur, du Zimbabwe, des États fédérés de Micronésie, des Îles Marshall, des Palaos, du Panama, du Salvador, du Timor oriental, des Îles Turques-et-Caïques, des Îles Vierges britanniques et des Îles BES. Il est divisé en 100 cents. <p>Son code ISO 4217 est « USD », avec le nom « dollar des États-Unis ». Son symbole est « US$ » ou simplement « $ » (caractère Unicode U+0024). Cependant ce dernier symbole est utilisé localement pour désigner d'autres monnaies nationales (par exemple le peso au Mexique).<p>Le dollar des...;https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/USDnotesNew.png/120px-USDnotesNew.png;https://fr.wikipedia.org/wiki/Dollar_am%C3%A9ricain;Pas de message d'erreur Wikipedia;{Q756202,Q8142,Q14083};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
5242999;Dollars (film);0;$_(film,_1971);Q1195819;90;Dollars est un film américain de Richard Brooks avec Warren Beatty et Goldie Hawn dans les rôles principaux. Il est sorti en salles aux États-Unis le 17 décembre en 1971.;null;https://fr.wikipedia.org/wiki/Dollars_(film);Pas de message d'erreur Wikipedia;{Q11424};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
154943;Dollar canadien;0;$_CAN;Q1104069;3850;Le dollar canadien (symbole monétaire : $ <p> code ISO 4217 : CAD <p> localement, CAN, $ CA et $ C sont utilisés,,) est la devise officielle du Canada depuis 1858. Il est subdivisé en 100 cents (¢).<p><p>;null;https://fr.wikipedia.org/wiki/Dollar_canadien;Pas de message d'erreur Wikipedia;{Q8142,Q14083};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
103643;Dollar américain;0;$_US;Q4917;15859;Le dollar des États-Unis ou dollar américain ou dollar US ou USD est la monnaie nationale des États-Unis et de ses territoires d'outre-mer (comme Porto Rico) <p> c'est aussi celle de l'Équateur, du Zimbabwe, des États fédérés de Micronésie, des Îles Marshall, des Palaos, du Panama, du Salvador, du Timor oriental, des Îles Turques-et-Caïques, des Îles Vierges britanniques et des Îles BES. Il est divisé en 100 cents. <p>Son code ISO 4217 est « USD », avec le nom « dollar des États-Unis ». Son symbole est « US$ » ou simplement « $ » (caractère Unicode U+0024). Cependant ce dernier symbole est utilisé localement pour désigner d'autres monnaies nationales (par exemple le peso au Mexique).<p>Le dollar des...;https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/USDnotesNew.png/120px-USDnotesNew.png;https://fr.wikipedia.org/wiki/Dollar_am%C3%A9ricain;Pas de message d'erreur Wikipedia;{Q756202,Q8142,Q14083};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
