id;Balise_Mere;title;label ;propriete de;aspect de;discipline;count
Q11514315;;période historique;unité de découpage de l'histoire en « période » ou en « époque »;{Q186081, Q6428674};null;null;2
Q1002697;;périodique;titre de presse;{Q234460, Q732577, Q2217301, Q15621286, Q28314507, Q340169, Q47461344};null;null;10
Q3185361;;périodique de bande dessinée;publication périodique contenant principalement des bandes dessinées;{Q1791899, Q1004};null;null;1
Q193395;;périphérique de stockage d'information;type de support physique;{Q286583, Q340169, Q15141646, Q3966};null;null;1
Q205034;;perpendicularité;Pas de descriptions;{Q215067, Q109483186};null;null;1
Q851824;;persécution;type d'oppression;{Q124490, Q252000, Q1920219};null;null;1
Q15711870;CREATURE;personnage d'animation;personnage de fiction qui apparaît dans un film d'animation;{Q95074};null;null;1
Q1114461;CREATURE;personnage de bande dessinée;personnage fictif dans la bande dessinée;{Q95074};null;null;4
Q95074;CREATURE;personnage de fiction;personnage imaginaire apparaissant dans une histoire;{Q14897293, Q18336849};null;null;3
Q12405827;;personnage de la Bible;personnage nommé dans la Bible;{Q18563354, Q18706315, Q4271324, Q95074, Q3658341};null;null;1
Q22988604;CREATURE;personnage de la mythologie grecque;Pas de descriptions;{Q4271324, Q95074};null;null;10
Q386208;;personnage de mascotte;personnage fictif servant de mascotte à un groupe;{Q18670161, Q5175225};null;null;1
Q3375722;CREATURE;personnage de théâtre;Pas de descriptions;{Q95074};null;null;3
Q20643955;;personnage humain de la Bible;personnage humain (par opposition aux personnages surnaturels) de la Bible;{Q21070568, Q12405827};null;null;3
Q13002315;;personnage légendaire;personne ou animal nommé dans des légendes, avec une possible origine historique;{Q21070598};null;null;1
Q3658341;CREATURE;personnage littéraire;type de personnage;{Q95074};null;null;5
Q636497;;personnage type;cliché et modèle pour créer des personnages de fiction;{Q4070702, Q4897819};null;null;7
Q27943370;;personnalité du monde de la mode;personne active dans le monde de la mode;{Q2500638};null;null;1
Q154954;;personne physique;l'homme dans son rôle en tant que entité légale, c'est à dire en tant que détenteurs de droits et les obligations;{Q3778211, Q106559804};null;null;1
Q207174;;personnification;figure de style;{Q1406161, Q182545, Q15619164};null;null;1
Q2472587;CIVILISATION;peuple;ensemble d'êtres humains vivant sur le même territoire ou ayant en commun une culture, des mœurs, un système de gouvernement;{Q874405, Q16334295};null;null;8
Q103817;CIVILISATION;peuple autochtone;peuple originaire du pays où il habite;{Q851990, Q2472587, Q41710, Q30103};null;null;2
Q27863646;;peuple mythologique;race ou groupe de population appartenant à une mythologie;{Q33294038, Q63046488};null;null;1
Q622454;;Peur rouge;périodes marquées par la peur du communisme;{Q44619, Q18669875};null;null;1
Q483247;PHENOMENE;phénomène;événement observable;{Q1190554};null;null;6
Q3382117;;phénomène chimique;phénomène qui entraîne une transformation des corps dû à une réaction chimique;{Q483247};null;null;1
Q16332653;;phénomène météorologique;type de phénomène naturel;{Q1322005, Q58928516};null;null;2
Q1322005;;phénomène naturel;événement observable d'origine non humaine;{Q483247};null;Q7991;2
Q14506045;PHENOMENE;phénomène optique;type de phénomène;{Q1293220};null;Q14620;4
Q1293220;PHENOMENE;phénomène physique;super-classe pour tous les processus;{Q16722960};null;Q413;7
Q602884;;phénomène social;événement ou pratique impliquant un nombre significatif de personnes dans un groupe;{Q483247};null;Q34749;1
Q1242529;LINGUISTIQUE;Philia;mot grec pour exprimer l'amitié ou la camaraderie;{Q1124198};null;null;1
Q5891;PHILOSOPHIE;philosophie;discipline intellectuelle de réflexion et de questionnement sur le monde, la connaissance et l'existence humaine;{null};null;null;3
Q179805;POLITIQUE;philosophie politique;philosophie qui étudie les questions relatives au pouvoir politique;{Q5891};null;null;5
Q175854;;phobie;peur spécifique (phobie) d'une personne à un objet ou une situation;{Q544006, Q44619, Q154430, Q181032};null;null;3
Q11976924;;phobie non-médicale;termes construits avec le suffixe -phobie employés dans un cadre non strictement clinique pour signifier une peur irrationnelle ou une haine;{Q13631330, Q3962655, Q309406, Q2729863};null;null;2
Q81745;;physique classique;Pas de descriptions;{null};null;null;1
Q15710020;;pièce de rangement;Pas de descriptions;{Q180516, Q9158768};null;null;1
Q25379;;pièce de théâtre;forme littéraire destinée à être représentée au théâtre;{Q25372, Q7725634, Q110013395};null;null;2
Q27042463;;pied trimorique;Pas de descriptions;{Q1651051};null;null;2
Q1847641;;pilosité faciale;Pas de descriptions;{Q18534278, Q1784017, Q66544226};null;null;1
Q160091;;plaine;espace géographique de relief presque plat;{Q271669, Q107425};null;null;1
Q2141830;;plaisance;activité nautique pratiquée pour les loisirs;{Q184872, Q155930};null;null;1
Q128207;PLANETE;planète tellurique;type de planète;{Q634};null;null;1
Q1931170;;plan-séquence;forme d'une séquence à l'intérieur d'un film;{Q1352777};null;null;1
Q3244549;;plante de fiction;Pas de descriptions;{Q30017383};null;null;1
Q898359;;plastic;type d'explosif très puissant;{Q12870, Q11474};null;null;1
Q14915034;;plat;partie d'un repas;{Q15989253};null;null;1
Q28100194;;plat à base d'œuf;Pas de descriptions;{Q746549};Q93189;null;1
Q75520;;plateau;aire géographique plate d’altitude plus ou moins élevée;{Q271669, Q3622002};null;null;1
Q105000;;pluie de météores;type d'événement céleste;{Q751989};null;null;1
Q5185279;LITTÉRATURE;poème;texte en vers;{Q7725634};null;null;1
Q2572794;;poème à forme fixe;type de poèmes;{Q5185279};Q5185279;null;1
Q182780;;poignard;arme blanche courte à simple ou double tranchant;{Q1514280};null;null;1
Q4389726;;point;Pas de descriptions;{Q28935994, Q6917681};null;null;2
Q23718;;point cardinal;directions du nord, du sud, de l'est et de l'ouest;{Q13179187};null;null;4
Q3197706;;point d'acupuncture;Pas de descriptions;{null};null;null;1
Q352328;;point d'assurage;Pas de descriptions;{Q2251595};null;null;1
Q30046560;;point de vue philosophique;Pas de descriptions;{Q12558574};null;null;1
Q214183;;police secrète;Pas de descriptions;{Q35535, Q47913};null;null;1
Q7163;;politique;institutions, fonctionnement et pratique du pouvoir;{Q3482410, Q4686698, Q1914636};null;Q36442;1
Q1156854;;politique;série de principes explicités visant à atteindre une solution choisie;{Q211364, Q17537576};null;Q3179130;3
Q1781726;;politique conjoncturelle;ensemble de mesures de la politique économique prises par un gouvernement à court terme;{Q11821836};null;null;1
Q3394670;;politique de prix;type de stratégie;{Q185451};Q2516951;null;2
Q582577;;politique économique;domaine de la politique qui est concerné par la situation économique;{Q546113};null;null;2
Q744448;;politique étrangère des États-Unis;politique menée par les États-Unis vis-à-vis des autres pays;{Q181648, Q7257952};null;null;1
Q546113;;politique publique;action des autorités publiques;{Q1156854};null;null;1
Q81163;COMPOSANTS;polymère;substance composé de macromolécules ayant des unités structurelles répétitives;{Q169336, Q214609};null;Q3456979;5
Q1776037;;pommade;tipo di résine végétale;{Q40034430};null;null;2
Q33829;SOCIOLOGIE;population;ensemble des personnes qui habitent un espace;{Q16334295, Q2625603, Q2725376};null;Q37732;26
Q4663903;;portail Wikimédia;pages d'un wiki de Wikimédia conçues pour servir de « pages d'accueil » pour des domaines particuliers de connaissance ou d'information, ou pour des audiences et activités spécifiques. Utiliser avec P31 « nature de l'élément »;{Q14204246};null;null;1
Q1148974;;position au basket;les positions ou postes désignent le rôle assigné à chaque joueur lors d'un match.;{Q1781513};null;null;1
Q2221906;;position géographique;point géographique ou surface terrestre;{Q17334923};null;Q1071;2
Q8394;CULTURE;position sexuelle;Pas de descriptions;{Q8514257, Q608};null;null;1
Q21170479;;possibilité;la mesure dans laquelle un événement peut se produire;{Q1207505};null;null;1
Q49845;;poste;système (ou entreprises) pour transporter les documents ou des colis;{Q7590, Q268592};null;Q1516929;1
Q8514257;;posture;Pas de descriptions;{Q66424847};null;null;3
Q2201314;;poule;femelle de Gallus gallus domesticus;{Q780};null;null;1
Q25107;;pouvoir;concept sociologique;{Q18340964};null;null;1
Q15708736;;pouvoir public;type d'organisation gouvernementale;{Q2659904, Q174834};null;null;1
Q30028999;;pratique;usage, méthode, coutume, façon d'agir;{Q1914636, Q367293};null;null;1
Q104255513;;pratique agronomique;Pas de descriptions;{Q104214643};null;null;1
Q57771855;;pratique BDSM;Pas de descriptions;{Q30028999, Q1247560};Q608;null;1
Q25257;;précipitation;Pas de descriptions;{Q283, Q1190554, Q1972098};null;null;1
Q5767753;;prédicat honorifique;intitulé;{Q1326966};null;null;3
Q2275640;;préférence sexuelle;type de préférence;{Q1124198};null;null;5
Q131299;;Préfixes du Système international d'unités;préfixes désignent des multiples ou des fractions de 10 ou de 1 000;{Q15132612};null;null;3
Q742736;;préjugé;attitude partiale qui empêche la considération objective d'un point de débat ou d'une situation;{Q12578182, Q5937752};Q86923152;null;1
Q3409032;;prénom épicène;prénom porté par des hommes ou des femmes;{Q202444, Q1071027};null;null;1
Q11879590;CREATURE;prénom féminin;prénom donné aux femmes;{Q202444};null;null;8
Q12308941;;prénom masculin;classe des prénoms qui sont assignés à des hommes;{Q202444};null;null;2
Q342868;TECHNOLOGIE;préproduction;Pas de descriptions;{Q104637332};null;null;1
Q3402482;;Presse anarchiste;Pas de descriptions;{null};null;null;1
Q42603;;prêtre;personne qui exerce un ministère sacré dans une religion;{Q2259532, Q1423891};null;null;1
Q1717246;;prévention;ensemble de mesures à prendre pour prévenir certains risques;{Q1914636};null;null;1
Q3406098;;prière catholique;priere de salomon livresagesse bible;{Q15079132};null;null;2
Q15079132;;prière chrétienne;Pas de descriptions;{Q40953, Q2285545};null;null;1
Q4671286;SCIENCE;principale spécialité d'étude;discipline académique à laquelle se consacre formellement un étudiant, en liaison avec enseignants et chercheurs;{Q11862829, Q627436};Q6008527;null;5
Q211364;;principe;notion fondamentale qui doit être suivie et d'où découle d'autres choses;{Q6671777, Q1151067, Q17736};null;null;1
Q2608811;;principe général du droit;règle de portée générale;{Q211364, Q2135465};null;null;1
Q2057971;MEDECINE;problème de santé;condition physiologique;{Q7189713, Q621184, Q639907, Q87075524};null;null;9
Q1920219;;problème sociétal;type de problème;{Q621184};null;null;1
Q10843872;TECHNOLOGIE;procédé;méthode ou technique utilisée pour la réalisation d'une tâche ou la fabrication d'un matériau ou d'un produit fini;{Q104637425, Q3249551, Q1914636};null;null;11
Q2281940;;procédé chimique;type de procédé;{Q3249551, Q17320256};null;null;1
Q1408288;TECHNOLOGIE;procédé de fabrication;processus de la technologie de production dans lequel les produits d'autres biens sont créés;{Q10843872};Q353396;null;9
Q898987;;procédé de séparation;type de procédé;{Q1799072, Q104637332, Q104637425};null;null;3
Q47179108;;procédé d'impression photographique;Pas de descriptions;{Q1439691, Q10843872, Q271588, Q1408286};null;null;1
Q15636229;MEDECINE;procédure chirurgicale;Pas de descriptions;{Q796194};null;null;2
Q3249551;;processus;série d'événements qui surviennent sur une période de temps étendue;{Q1150070, Q20937557};null;null;9
Q2996394;BIOLOGIE;processus biologique;transformation se déroulant dans un organisme vivant ou entre plusieurs organismes en interaction, mettant en jeux habituellement des réactions chimiques ou d'autres natures;{Q3249551, Q3249551, Q13878858, Q64732777};null;null;54
Q1408286;TECHNOLOGIE;processus de production;procédé destiné à la production en grande quantité;{Q104637332};Q739302;null;1
Q10928429;;processus géologique;type de processus;{Q17320256, Q1293220, Q13878858, Q2281940};null;Q1069;1
Q781413;;processus mental;chose que les individus peuvent faire avec leur cerveau;{Q2996394, Q14912053};null;Q23373;4
Q30892994;;processus physiologique;processus de l'activité vitale de l'organisme, assurant son intégrité et ses réactions adaptatives;{Q2996394};null;Q521;1
Q14864472;;processus rythmique;Pas de descriptions;{Q2996394};null;null;3
Q2305441;;processus social;manière dont l'information qui nous parvient des autres nous affectent et affectent la société en retour;{Q3249551, Q483247};null;Q21201;1
Q500669;TECHNOLOGIE;processus technique;ensemble complet d’opérations dans une installation;{Q104637332};null;null;1
Q7708485;;processus textile;Pas de descriptions;{Q3249551, Q1914636, Q770899};null;null;1
Q739302;;production;Pas de descriptions;{Q3249551};Q159810;null;1
Q2424752;PRODUIT;produit;objet manufacturé, créé par du travail;{Q2897903, Q15401930, Q28877};null;null;6
Q951964;;produit alimentaire;produit destiné à l'alimentation;{Q2095, Q26902699, Q868404, Q2424752, Q8195619};null;null;1
Q28640;TRAVAIL;profession;exercice par une personne d'une activité dans un domaine professionnel;{Q192581, Q12737077, Q1047113};null;null;289
Q88789639;;profession artistique;Pas de descriptions;{Q28640};null;null;1
Q16335296;TRAVAIL;profession historique;profession ou métier qui a cessé d'exister;{Q28640};null;null;30
Q15987302;TRAVAIL;profession juridique;type de profession;{Q28640};null;null;10
Q66811410;;profession médicale;vocation basée sur une formation médicale spécialisée;{Q3922583};null;null;2
Q66715801;TRAVAIL;profession musicale;type de profession;{Q88789639};null;null;17
Q349843;;profession paramédicale;profession de la santé (autres);{Q3922583};null;null;3
Q40056;;programme informatique;séquence d'instructions pour ordinateur;{Q4303335, Q17638537};null;null;1
Q15416;2D;programme télévisé;production audiovisuelle d'une certaine durée diffusée sur une chaîne de télévision;{Q11578774, Q2431196, Q7725310, Q10301427};null;null;16
Q686822;;projet de loi;texte juridique entièrement formulée, qui est présenté aux organes délibérants pour examen et vote;{Q3918409, Q49848};null;null;1
Q214267;;prophétie;concept des religions abrahamiques;{Q2270606, Q11024};null;null;1
Q108163;;proposition;déclaration de ce que l'on croit;{Q11028, Q474328, Q246672};null;null;1
Q937228;;propriété;caractéristique phénotypique (attribut ou propriété) d'un objet, qui est utilisé dans la logique, les mathématiques et la philosophie ;{Q35120};Q488383;Q5891;8
Q3523867;;propriété des matériaux;Pas de descriptions;{Q937228};null;Q228736;2
Q5725005;;propriété mécanique des matériaux;Pas de descriptions;{Q4373292, Q3523867};null;Q228736;1
Q4373292;;propriété physique;Pas de descriptions;{Q937228};null;Q413;3
Q2583685;;propulsion;production d'une énergie qui pousse en avant;{Q58778};null;null;1
Q2251595;;protection;action ou mesure de précaution contre une menace contre une incertitude ou événements désagréables possibles;{Q1717246, Q3505845};null;null;1
Q8054;BIOLOGIE;protéine;macromolécule biologique composée d’une ou plusieurs chaînes d'acides aminés;{Q422649, Q424689, Q3084232, Q66560214};null;Q50490180;6
Q209495;;province de France;ancienne division territoriale en France;{Q1620908, Q34876};null;null;1
Q11828004;TOPONYMIE;province du Canada;type de subdivision administrative du Canada;{Q107390, Q2879, Q34876};null;null;1
Q271716;;psychologie de la personnalité;Pas de descriptions;{Q4867047, Q9418};null;null;1
Q3706669;ELEMENTS;psychotrope;substance qui agit principalement sur l'état du système nerveux central;{Q79529, Q8386};null;null;1
Q624902;;publicité en ligne;publicité, qui est utilisé sous différentes formes par l'intermédiaire de l'Internet;{Q37038};null;null;1
Q1207505;;qualité;trait caractéristique qui définit une chose ou une personne;{Q937228};null;null;8
Q100195948;;qualité relative;Pas de descriptions;{Q1207505};null;null;4
Q123705;TOPONYMIE;quartier;zone localisée d'une petite ville ou d'un grand quartier dans une ville importante;{Q48907157, Q15642541, Q486972, Q56061};null;null;5
Q87410915;;quartier administratif de Marseille;subdivision des arrondissements municipaux de Marseille (France);{Q22575704, Q192498};null;null;1
Q272888;TOPONYMIE;quartier chaud;Pas de descriptions;{Q123705, Q3055075};null;null;1
Q3394564;TOPONYMIE;quartier de Luxembourg;Pas de descriptions;{Q123705};null;null;1
Q7540126;;quartier général;endroit où les principales fonctions d'une organisation sont concentrées;{Q17334923, Q470540, Q34120414};null;null;1
Q38829;;race;rang taxinomique pour les animaux domestiques;{Q16889133, Q55983715};null;Q80962;1
Q12045585;;race bovine;Pas de descriptions;{Q38829};null;null;2
Q21521438;;race bovine française;Pas de descriptions;{Q12045585};null;null;2
Q43577;;race de chats;type d'une race de compagnie;{Q38829};null;null;3
Q1160573;CHEVEAUX;race de chevaux;Pas de descriptions;{Q38829};null;null;4
Q39367;CREATURE;race de chien;Pas de descriptions;{Q38829};null;null;12
Q3254959;;race humaine;système de classification des différences d'apparence physique entre populations humaines;{Q918036};null;Q98969570;1
Q24286894;;race humanoïde de fiction;Pas de descriptions;{Q41597955};null;null;1
Q15622363;;race ovine;race de mouton;{Q38829};Q7368;null;1
Q1156402;;raisonnement;processus cognitif qui permet d'obtenir de nouveaux résultats ou bien de vérifier la réalité d'un fait en faisant appel soit à différentes « lois », soit à des expériences;{Q7184903};null;null;1
Q486983;;rang académique;Pas de descriptions;{Q4189293, Q216353, Q3529618};null;null;1
Q303618;;rang diplomatique;Pas de descriptions;{Q4164871, Q4120621};null;null;2
Q427626;;rang taxinomique;niveau de taxinomie;{Q4120621};Q8269924;null;4
Q853725;;rapport social;relation entre deux personnes ou groupes dans laquelle leur pensée, action ou sentiment est mutuellement lie;{Q930933, Q602884};null;null;1
Q1438105;;réacteur de recherche;Pas de descriptions;{Q80877, Q483242};null;null;1
Q36534;;réaction chimique;processus de transformation de la matière au cours duquel les espèces chimiques qui constituent la matière sont modifiées;{Q2281940};null;null;2
Q219239;CULTURE;recette de cuisine;instructions pour préparer un plat;{Q1057179, Q41689629, Q12139612, Q12139612};null;null;3
Q987767;COMPOSANTS;récipient;objet creux destiné à recevoir des produits;{Q8205328, Q39546, Q9158768};null;null;5
Q245761;;rectifieuse;Pas de descriptions;{Q19768, Q12527148};null;null;1
Q103730752;;recueil de décisions juridictionnelles;Livre contenant des décisions juridictionnelles;{null};null;null;1
Q1279564;;recueil de nouvelles;nouvelles regroupées ensemble pour publication;{Q108329152, Q732577, Q47461344};null;null;3
Q12106333;LITTÉRATURE;recueil de poèmes;recueil de poèmes, généralement organisé et titré par l'auteur;{Q108329788, Q732577, Q108329152};null;null;8
Q179405;;réflexe;activité musculaire involontaire;{Q14863388};null;null;3
Q900406;;réforme;refonte majeure d'un système inadéquat;{Q3249551};null;null;1
Q72277;;réfraction;Pas de descriptions;{Q4366377};null;null;1
Q474191;;régime alimentaire;Pas de descriptions;{Q2138622};null;null;1
Q5589178;;régime politique;manière dont les pouvoirs sont organisés et exercés au sein d'une entité politique donnée;{Q28108, Q183039};null;null;2
Q17781690;;région anatomique;type d'élément anatomique;{Q4936952, Q27062218};null;Q514;3
Q2914565;;région autonome du Portugal;Pas de descriptions;{Q380230, Q10864048, Q20741046, Q41791733, Q1786721, Q788176};null;null;1
Q16110;;région de l'Italie;type de subdivision administrative d'Italie;{Q2824645, Q10864048, Q3455524};null;null;3
Q36784;;région française;division territoriale française;{Q583865, Q10864048, Q192498, Q192611, Q3455524};null;null;2
Q1620908;TOPONYMIE;région historique;type de région ayant existé dans l'histoire;{Q82794, Q96088545, Q52551684, Q56061};null;Q1802210;2
Q572995;TOPONYMIE;région naturelle de France;zone géographique;{Q1970725};null;null;4
Q108306867;;registre (œuvre);caractérisé par l'émotion que cherche à produire l'œuvre;{Q1207505};Q483394;null;1
Q286576;;registre de langue;Pas de descriptions;{Q28923954};null;null;1
Q178673;;registre de voix;Pas de descriptions;{Q539310};null;null;1
Q930933;;relation;général relation entre différents objets ou individus;{Q7184903};null;null;4
Q130901;;relation binaire;tout ensemble de couples ordonnés d'éléments (du même ensemble ou de deux ensembles différents), permettant de définir des relations mathématiques entre eux;{Q203066};null;null;1
Q223642;;relation humaine;Pas de descriptions;{Q3769299, Q853725};null;null;3
Q1334052;;relation parent-enfant;Pas de descriptions;{Q2700595, Q2452231, Q69901743};Q720069;null;1
Q9174;RELIGION;religion;système de pratiques et de croyances pour un groupe ou une communauté;{Q5390013, Q7257, Q49447, Q71966963, Q3702971, Q82821};Q105888744;Q34178;8
Q1362894;;Religions de la Préhistoire;Pas de descriptions;{null};null;null;1
Q6460735;;repas;nourriture composée de divers mets et de boisson que l'on absorbe à des heures précises de la journée;{Q15275719};null;null;2
Q60050485;;reporting;Pas de descriptions;{Q788790};null;null;1
Q11224256;;réseau IP;Pas de descriptions;{Q1301371};null;null;1
Q6501028;;réservoir d'eau;Réservoir d'eau;{Q1756525, Q7973769};null;null;1
Q903495;;résidu;partie d'une molécule qui est restée inchangée après être entrée dans la composition d'une biomolécule complexe ou d'un polymère;{Q2995644};null;null;1
Q145205;;résine;masse solide ou visqueuse de substances chimiques naturelles ou artificielles, solides ou visqueuses;{Q34669510, Q131790, Q1726215};null;null;1
Q37933789;;résine naturelle;résine en matière organique;{Q145205, Q37931493, Q19388114, Q76626};null;null;2
Q138796;;résistance;mouvement qui s'oppose à l'occupation d'un pays par des forces étrangères;{Q49773, Q43229, Q9332, Q21168880};Q303132;null;1
Q37866906;;ressource d'information;Pas de descriptions;{Q1554231};null;null;1
Q81799;;restauration rapide;type de restauration;{Q746549, Q2095};null;null;1
Q2995644;;résultat;conséquence d'une séquence d'actions, d'actions ou d'événements;{Q35120};Q179289;null;1
Q44702685;;résultat de laboratoire d'analyses médicales;Pas de descriptions;{Q639907};null;null;1
Q55091441;;résultat d'opération;résultat d'une opération;{Q2995644};null;null;1
Q1433006;;revêtement de sol;Pas de descriptions;{Q23497974};null;null;1
Q685935;;revue;publication périodique spécialisée;{Q41298};null;null;4
Q3428753;;revue numérique;se distingue par le support de fabrication et lecture (le Web et l'écran, à la place de l'imprimerie et du papier) et par le moyen de diffusion (le Web et l'Internet, au lieu de la distribution physique);{Q685935, Q35127};null;null;1
Q5633421;REVUE;revue scientifique;publication périodique de recherche scientifique;{Q685935, Q591041, Q737498};null;null;5
Q81009;;rhétorique;l'art de l'éloquence;{Q1799072};null;Q97008347;1
Q87075524;;risque pour la santé;type de risque;{Q104493, Q944806};null;null;1
Q628455;TRADITION;rite;pratique sociale de caractère sacré ou symbolique;{Q82821, Q20937557};null;null;2
Q13024547;;rite chrétien;Pas de descriptions;{Q3937326};null;null;1
Q189819;TRADITION;rituel;actions qui sont menées en particulier en raison de sa valeur symbolique;{Q82821, Q20937557};null;null;5
Q4022;TOPONYMIE;rivière;cours d'eau naturel;{Q55659167};null;null;35
Q876459;;robe de cheval;couleurs d'un cheval;{Q1817674, Q1075};null;null;2
Q82480;;roche sédimentaire;roche formée par le dépôt de matériaux apportés par érosion ou des organismes vivants;{Q8063, Q25495809};null;Q6538759;1
Q24434794;;roi de la mythologie grecque;Pas de descriptions;{Q6949213, Q22988604};null;null;1
Q4897819;;rôle;Pas de descriptions;{Q100195948};null;null;5
Q214339;;rôle social;type de rôle;{Q4897819};null;null;3
Q379754;;sac en papier;contenant fabriqué en papier;{Q1323314};null;null;1
Q9266;;salade;mets préparé composé de feuilles d'herbes potagères crues;{Q2095, Q746549};null;null;1
Q180516;;salle;espace situé à l'intérieur d'un bâtiment et délimité par des murs ou des cloisons;{Q1299240, Q811979, Q13226383};null;null;2
Q8719053;;salle de concert;Pas de descriptions;{Q57660343, Q17350442};null;null;1
Q45594;;salutation;action de saluer;{Q189819};null;null;2
Q2537;;satellite naturel;corps solide naturel en orbite autour d'un objet de masse plus importante;{Q1297322};null;null;1
Q163709;;satyre;créature de la mythologie grecque;{Q20902363, Q22988604};null;null;1
Q1413287;;savoir-être;capacité de produire des actions et des réactions adaptées à l'environnement humain et écologique;{Q205961, Q527091};null;null;1
Q3951891;;schéma métrique;représentation abstraite de la structure d'un mètre;{Q192624};null;null;1
Q125356;PRODUIT;scie;outil servant à couper le bois ou un autre matériau;{Q11789812, Q1760958};null;null;1
Q336;SCIENCE;science;ensemble de connaissances;{Q58778, Q9081};null;Q105467331;8
Q28797;;science appliquée;Pas de descriptions;{Q336};null;null;1
Q1665984;SCIENCE;science interdisciplinaire;champ interdisciplinaire établi de façon permanente de la science;{Q2465832};null;null;7
Q12015335;;sciences de l'ingénieur;ensemble des fonctions qui mènent de la conception et des études, de l'achat et du contrôle de fabrication des équipements, à la construction et à la mise en service de produits ou d'installations techniques ou industriels;{Q2465832};null;null;2
Q18511800;;scission;action de scinder une entité pour en former plusieurs;{Q451967, Q3249551};null;null;1
Q31764;;scrutin de liste proportionnel;système électoral;{Q13365595, Q104833031};null;null;1
Q860861;;sculpture;objet d'art tri-dimensionnel;{Q4502142, Q223557, Q3370053};null;null;1
Q3958441;;secteur économique;groupement d'activités économiques;{Q58778};null;null;3
Q2785216;;section de commune;ancienne commune en Belgique;{Q28081313, Q15623264};null;null;4
Q173253;;sens;moyen de perception;{Q1347367};null;null;2
Q12055124;;sens d'écriture;direction dans laquelle une écriture est tracée du début à la fin et dans laquelle elle doit être lue pour être interprétée correctement;{Q2151613};Q37260;null;1
Q3955369;;sensation;stimulus énergétique déclenchant une perception;{Q5720030};null;null;1
Q205555;EE;sentiment;conscience subjective d'une émotion;{Q160402};null;null;5
Q20937557;;série;groupe ordonné d'objets de même type;{Q16887380};null;null;1
Q14406742;ARTS;série de bande dessinée;série d'albums de bande dessinée;{Q1004, Q277759};null;null;16
Q7058673;;série de jeux vidéo;plusieurs jeux vidéo sous le même nom;{Q28114058, Q7725310};Q28114058;null;1
Q3965281;;série de minéraux;Pas de descriptions;{Q16889133};null;null;1
Q15727816;;série de peintures;Pas de descriptions;{Q18573970, Q15709879};null;null;2
Q673383;;série de timbres;type de série;{Q20937557, Q37930};null;Q131026;1
Q19960510;;série d'estampes;série d’œuvres d'art produites au moyen d'une technique de l'estampe;{Q15709879, Q386724};null;null;2
Q3511280;;série internationale;type de série;{Q1744559, Q106179098};null;null;1
Q5398426;2D;série télévisée;œuvre télévisuelle qui se déroule en plusieurs parties appelées « épisodes »;{Q15416, Q7725310};null;null;18
Q16326794;;serpent mythologique;Pas de descriptions;{Q2239243, Q4271324};null;null;3
Q1668024;;service Internet;Pas de descriptions;{Q1640628, Q340169};null;null;1
Q290;;sexe;spécialisation biologique d'organismes vivants entre masculin et féminin (généralement);{Q4897819};Q11990;null;2
Q1901835;;siège du gouvernement;terme;{Q2221906, Q1497364};null;null;1
Q188675;;signature;marque permettant d'identifier l'auteur d'un document, d'une œuvre ou la cause d'un phénomène;{Q1373131};null;null;1
Q1441305;MEDECINE;signe clinique;indication objective d'un fait médical;{Q7189713, Q28807560};null;Q3510806;15
Q10617810;INFORMATION;signe de ponctuation;Pas de descriptions;{Q1668151};null;Q82622;4
Q134556;MUSIQUE;single;enregistrement musical court ne présentant qu’une seule pièce musicale, parfois deux;{Q108346082, Q16629185};null;null;5
Q839954;;site archéologique;lieu ou groupe de sites physiques où sont préservées des preuves de l'activité préhistorique, historique ou contemporaine;{Q1291195, Q15642541, Q2221906};Q210272;Q23498;1
Q14752696;;site archéologique romain;crée au temps des Romains;{Q41176, Q21752084, Q811979};null;null;3
Q35127;WEB;site web;ensemble de pages web hyperliées entre elles et accessible à une adresse web;{Q1076968, Q1714118, Q19967801, Q107307154, Q108637623};null;null;1
Q21606686;;site web scientifique;Pas de descriptions;{Q35127};null;null;1
Q210223;COMPOSANTS;sloop;voilier ayant un seul mât, gréé en voile aurique avec un seul foc;{Q1075310};null;null;1
Q732948;;société de vie apostolique;Pas de descriptions;{Q225446};null;null;1
Q1392538;;société romaine;division de la société romaine en classes;{Q187588, Q189970};null;null;1
Q955824;;société savante;association d’érudits;{Q48204, Q16519632, Q431603};null;null;1
Q276548;;société secrète;Organisation dont les activités ou le fonctionnement interne est privé;{Q43229};null;null;1
Q4991371;;soldat;membre des forces armées;{Q47064};null;null;2
Q1621783;;Solennité;les plus importantes des célébrations liturgiques dans le Calendrier romain général;{Q104617403};null;null;1
Q21073024;COMPOSANTS;solide inflammable;Pas de descriptions;{Q11438, Q1115533};null;null;2
Q5447188;;solution;mélange homogène composé d'une seule phase;{Q12882296};null;Q2963660;1
Q906356;;solution aqueuse;Liquide composé majoritairement d'eau dans lequel sont dissoutes une ou plusieurs espèces chimiques;{Q5447188, Q35758};null;null;2
Q11461;;son;onde produite par la vibration mécanique d'un support fluide ou solide;{Q3882459};null;Q82811;1
Q1146001;;source lumineuse;objet ou appareil émettant de la lumière;{Q31464082, Q13402900};null;null;1
Q264965;CIVILISATION;sous-culture;culture revendiquée, cachée, souterraine et partagée par un groupe d'individus;{Q874405, Q11042};null;Q21201;2
Q20076756;;sous-genre de fiction spéculative;métaclasse Wikidata;{Q108465955};null;null;3
